pKa,MinAbsPartialCharge,MaxPartialCharge,fr_COO2,fr_COO,SMR_VSA1,PEOE_VSA14,EState_VSA1,BCUT2D_MRLOW,VSA_EState3,fr_Ar_COO,TPSA,MinEStateIndex,fr_Al_OH,fr_phenol,fr_phenol_noOrthoHbond,VSA_EState4,fr_benzene,NumAromaticCarbocycles,NumAromaticRings,fr_C_O,fr_NH1,fr_Al_COO,BalabanJ,VSA_EState6,NumHDonors,VSA_EState5,PEOE_VSA13,NOCount,MolLogP,EState_VSA9
6.8,0.3582795465833959,0.3582795465833959,0,0,14.73865316264916,5.969305287951849,5.969305287951849,-0.1374120860029922,12.167011460461136,0,58.89000000000001,-0.6214323507180641,1,0,0,0.8917991255144035,1,1,1,1,0,0,2.49175382020804,9.337805320998411,1,-0.8284128033929612,0.0,4,2.5245000000000006,5.106527394840706
6.8,0.2569861446168831,0.2569861446168831,0,0,4.794537184071822,0.0,0.0,0.1021982870029483,12.119869010875956,0,54.88,-0.1792947425883928,0,0,0,1.5918251868648698,2,2,3,1,1,0,1.7673073116171638,18.79183673469388,1,-0.1792947425883928,5.907179729351506,4,3.4574000000000016,0.0
6.8,0.34862494166922,0.34862494166922,0,0,13.9408292689474,5.625586319077987,5.625586319077987,0.4728138903027695,10.618762344740476,0,76.47,-0.5872656840513979,0,1,1,1.0198860964138758,2,2,4,0,0,0,1.965543560526448,11.192279515634944,1,0.1952737284460775,0.0,5,3.960200000000001,20.43524176433921
6.8,0.1522507751392098,0.1522507751392098,0,0,5.106527394840706,0.0,0.0,0.4756436837625531,9.502592592592595,0,20.23,-0.0547839506172833,0,1,1,0.0,1,1,1,0,0,0,3.2478347337367035,4.815401234567901,1,-0.0547839506172833,0.0,1,2.699,28.30840717530574
6.81,0.253922384613121,0.253922384613121,0,0,9.67362704263206,0.0,0.0,-0.6446746083778176,10.586759259259258,0,24.11,0.3292592592592596,0,1,1,0.8750000000000002,1,1,2,0,0,0,2.9609415115705566,9.464166666666666,1,0.3292592592592596,5.516700717616262,2,1.3698999999999997,0.0
6.81,0.2992950984553131,0.2992950984553131,0,0,15.050643373418046,0.0,5.945225213243084,0.0973721465452151,19.387175925925927,0,62.05000000000001,-0.5431481481481477,2,0,0,0.0,0,0,0,0,0,0,3.446714884438101,0.0,2,-0.806851851851851,5.945225213243084,4,0.9236,10.213054789681411
6.84,0.3486249416411202,0.3486249416411202,0,0,13.9408292689474,5.625586319077987,5.625586319077987,0.4728140335235407,10.094711853902872,0,76.47,-0.5558739606953884,0,1,1,1.3049195851179998,2,2,4,0,0,0,1.9860854222181112,13.508566852386297,1,0.2640621173859816,0.0,5,3.306800000000001,8.834301874106695
6.85,0.2520981140387358,0.2520981140387358,0,0,9.53140013787187,0.0,5.907179729351506,0.039819680691461,11.520952853363568,0,93.37,-0.5176355295204493,0,0,0,7.378646309214941,1,1,2,1,1,0,1.6914695241363067,11.264629883404233,2,-0.0913016765348107,5.907179729351506,7,0.9866,10.470530430962237
6.87,0.2196039231485881,0.2196039231485881,0,0,5.106527394840706,0.0,0.0,0.4708037764459887,8.76675925925926,0,37.3,-0.3472222222222221,0,0,0,-0.3472222222222221,0,1,1,0,0,0,3.42196143284143,7.553148148148148,1,-0.2083333333333328,0.0,2,0.7524,5.106527394840706
6.88,0.4145889382348054,0.4145889382348054,0,0,15.04418806152422,5.879988336435371,0.0,-0.8865787675683034,19.342003023431594,0,44.34,-0.1586111111111108,0,0,0,0.5949074074074077,1,1,2,0,0,0,2.9077745072579826,10.46244142101285,2,-0.1586111111111108,5.516700717616262,3,1.0701999999999996,5.106527394840706
6.89,0.2902018160118698,0.2902018160118698,0,0,5.106527394840706,0.0,0.0,0.4691695462073229,8.686342592592593,0,46.010000000000005,0.0572685185185188,0,0,0,0.0,0,0,1,0,0,0,2.837541430565328,0.0,1,0.7152777777777779,5.193684038439675,3,0.8060999999999998,5.106527394840706
6.9,0.2568248653514173,0.2568248653514173,0,0,9.843390348640757,0.0,0.0,0.3913282447089503,13.702008692365837,0,73.06,0.004771352985639,0,0,0,1.4407185374149662,0,0,2,0,0,0,2.548238621076048,3.2451133786848074,1,0.7385704837490557,5.948339280986494,6,0.9933399999999996,4.736862953800049
6.9,0.1946526236326361,0.2421186292809556,0,0,0.0,0.0,6.041840829147961,0.9467166980057876,24.316494079113127,0,72.3,-1.0188832199546487,0,0,0,1.6471107331821622,1,1,1,0,0,0,2.855645148474216,9.812081128747796,0,0.0,0.0,4,2.494480000000001,10.523783109476971
6.9,0.1760284072067897,0.1760284072067897,0,0,9.67362704263206,0.0,0.0,-0.669692503843434,11.407095616024188,0,24.11,0.3408333333333335,0,1,1,0.0,1,1,2,0,0,0,2.8630257936849905,7.4302777777777775,1,0.3408333333333335,0.0,2,1.3698999999999997,0.0
6.9,0.3358254483301267,0.3358254483301267,0,0,14.63020572673476,5.625586319077987,11.375098152361891,0.3973975231268113,18.960900415721845,0,70.67,-0.5616666666666668,0,2,2,-0.5547222222222221,1,1,2,0,0,0,2.9682982228979005,5.64299319727891,2,-0.7110648148148144,0.0,4,1.2041999999999995,9.523678331894054
6.91,0.2584656130555136,0.2584656130555136,0,0,14.637927532712578,0.0,0.0,0.0935018824362236,13.297079711514236,0,61.8,-0.3476823507180639,0,1,1,0.9253671422272616,1,1,1,1,1,0,2.196751672023985,1.9901585464432685,2,-0.1785565738641119,5.907179729351506,5,2.830700000000001,16.337802844032566
6.91,0.2584656393684906,0.2584656393684906,0,0,14.637927532712578,0.0,0.0,0.093502742345299,13.632314342403628,0,61.8,-0.3476823507180639,0,1,1,0.7591634385235575,1,1,1,1,1,0,2.1945763315070748,1.9901585464432685,2,-0.1785565738641119,5.907179729351506,5,2.830700000000001,16.337802844032566
6.91,0.1413783590913887,0.1413783590913887,0,0,5.106527394840706,0.0,0.0,0.4801527121028935,10.166944444444448,0,59.14,0.1664814814814819,0,1,1,6.862314814814816,1,1,2,0,0,0,2.943372852061392,6.878611111111111,2,0.1664814814814819,0.0,3,1.5225999999999995,5.733667477162185
6.94,0.2613888756468243,0.2613888756468243,0,0,13.524324379169643,0.0,10.023291153407584,0.5136231633581626,9.19207423789968,0,66.4,-3.58135936318972,1,0,0,0.9689927143696988,2,2,2,0,1,0,2.2367396320455506,14.42147567112755,2,-0.0579013733847784,10.023291153407584,4,3.0161000000000016,0.0
6.94,0.2690781572086895,0.2690781572086895,0,0,13.341108033146607,0.0,14.946602202225254,-0.3844369490023026,14.779011214794409,0,133.15,-3.787604299410303,0,0,0,6.523462164998476,2,2,3,0,1,0,1.8122794228285128,12.969793672867022,2,0.1205349794238688,15.710677428091143,9,2.1635,5.733667477162185
6.94,0.3027814950494369,0.3027814950494369,0,0,8.417796984328938,10.023291153407584,10.023291153407584,0.5941560759266267,2.664050925925926,0,71.42,-3.5462268518518525,0,0,0,0.4652777777777781,0,0,1,0,1,0,2.7467330912759107,3.283310185185185,1,0.0,0.0,5,0.2241,0.0
6.95,0.2435169570203098,0.3705598215745876,0,0,4.794537184071822,6.031114512338072,6.031114512338072,0.2461277954379584,10.343333333333334,0,73.03,-0.4247685185185179,0,0,0,0.0,0,0,1,1,0,0,2.5802970311782474,-0.4247685185185179,0,0.541666666666667,0.0,6,-0.7319,0.0
6.95,0.1717319052056537,0.1717319052056537,0,0,9.901064578912528,0.0,0.0,0.1111914734722492,8.816759259259259,0,50.190000000000005,-0.0763888888888884,0,0,0,0.0810185185185188,0,0,1,1,0,0,3.1479791300397526,2.971296296296296,1,-0.0763888888888884,0.0,3,0.5996999999999999,5.106527394840706
6.95,0.2646504098810549,0.2646504098810549,0,0,8.417796984328938,0.0,10.023291153407584,0.6010216746760022,2.036633492903335,0,85.08,-3.7202546296296286,0,0,0,5.902603851725876,1,1,2,0,1,0,2.3814262469565057,4.216140715545477,2,0.0,10.023291153407584,5,2.1795,17.3346073673947
6.97,0.2631615569835856,0.2631615569835856,0,0,8.417796984328938,0.0,10.023291153407584,0.6009621556226863,0.376689814814815,0,85.08,-3.591157407407407,0,0,0,6.871953380130239,1,1,2,0,1,0,2.2937594527274388,6.023613945578231,2,0.0,10.023291153407584,5,2.1429400000000003,5.733667477162185
6.97,0.2284348727048636,0.2284348727048636,0,0,4.923311048817671,0.0,0.0,-0.4963870432237498,10.085563114134542,0,43.14,-0.3246296296296296,0,0,0,1.8188425925925928,1,1,1,0,0,0,2.790931451480763,7.329575774754346,0,0.0,0.0,3,1.77172,0.0
7.0,0.2631713718684466,0.2631713718684466,0,0,8.417796984328938,0.0,10.023291153407584,0.6008720164252279,2.047219912656421,0,85.08,-3.580138888888888,0,0,0,6.939005495716805,1,1,2,0,1,0,2.3472248283754653,4.578664493575207,2,0.0,10.023291153407584,5,1.83452,5.733667477162185
7.0,0.217590861928103,0.217590861928103,0,0,5.106527394840706,0.0,0.0,0.4273946852782472,15.191472033257746,0,38.05,0.2378732048374903,0,0,0,3.672982804232805,2,2,3,0,0,0,2.164516464863389,19.73282249937012,1,0.2378732048374903,0.0,3,4.197400000000003,0.0
7.0,0.2227278300717495,0.2227278300717495,0,0,9.901064578912528,0.0,12.135080900086376,-0.1165025789566771,15.213194444444444,0,113.19,-1.3634259259259265,1,0,0,9.230601851851851,0,0,0,1,1,0,3.644485679110159,0.0,4,-0.6624999999999994,0.0,5,-1.84133,16.249478477794412
7.0,0.1240533322050474,0.1240533322050474,0,0,5.106527394840706,0.0,0.0,0.460976395286734,9.55324074074074,0,72.27,0.2412962962962967,0,1,1,13.48148148148148,1,1,1,0,0,0,3.219754569175808,3.739074074074074,3,0.2412962962962967,0.0,3,0.61802,11.46733495432437
7.01,0.0400805277978791,0.0400805277978791,0,0,0.0,0.0,0.0,1.2438939829674869,0.0,0,12.89,0.9050925925925928,0,0,0,0.0,0,0,1,0,0,0,3.0214653097240864,3.734567901234568,1,0.0,0.0,1,1.3703,0.0
7.01,0.2302321663482842,0.2302321663482842,0,0,5.106527394840706,0.0,0.0,0.4657288886951681,9.950787037037038,0,33.120000000000005,0.1394444444444447,0,0,0,0.0,1,1,2,0,0,0,2.931346196218265,7.608425925925927,1,0.1394444444444447,0.0,2,2.0019,5.106527394840706
7.01,0.3311780758784901,0.3311780758784901,0,0,19.533190346720986,6.031114512338072,11.976339725581155,-0.1267144111195471,12.05422871000252,0,82.44,-0.6021055366591075,1,0,0,0.0,0,0,0,2,0,0,2.832504031007888,-0.5026369992441417,1,-0.8638629062736194,5.945225213243084,7,0.2596000000000002,5.106527394840706
7.03,0.2710846358200944,0.2710846358200944,0,0,13.341108033146607,0.0,14.946602202225254,-0.3844229961333884,14.921745835164083,0,133.15,-3.810168047157131,0,0,0,6.348600350473009,2,2,3,0,1,0,1.8534412751143317,13.027028155184492,2,0.0864177059712778,15.710677428091143,9,2.1635,5.733667477162185
7.03,0.2868660453884102,0.2868660453884102,0,0,8.417796984328938,0.0,10.023291153407584,0.5974136536041705,2.636273148148148,0,71.42,-3.497615740740741,0,0,0,0.0,0,0,1,0,1,0,2.7467330912759107,3.013958333333333,1,0.3263888888888893,10.023291153407584,5,0.2240999999999999,0.0
7.05,0.1413786025780769,0.1413786025780769,0,0,5.106527394840706,0.0,0.0,0.4801411376907839,10.566320861678005,0,36.36,0.2279629629629633,0,1,1,1.7125925925925929,1,1,2,0,0,0,2.8114810467755857,7.361388888888889,1,0.2279629629629633,0.0,3,2.0064,0.0
7.05,0.1981973625445936,0.1981973625445936,0,0,9.901064578912528,0.0,0.0,-0.1166276330761474,8.965277777777777,0,37.3,-0.2438271604938267,1,0,0,0.0,0,0,0,1,0,0,2.864887658615284,0.0,1,-0.4845679012345669,0.0,2,1.3577,16.70746728507322
7.05,0.3422980966531522,0.3422980966531522,0,0,14.637927532712576,5.969305287951849,5.969305287951849,0.0532806913083836,9.425462962962962,0,59.42,-0.4648148148148145,0,0,0,1.373333333333334,0,0,1,1,0,0,2.7057382676442727,0.0,1,-0.5249999999999995,0.0,4,0.7660199999999997,4.736862953800049
7.05,0.2348990780874213,0.2348990780874213,0,0,4.923311048817671,0.0,6.041840829147961,-0.5238936697971157,10.902386621315197,0,43.14,-0.6910185185185187,0,0,0,0.6319444444444446,1,1,1,0,0,0,2.951593802759886,6.007152935248174,0,0.0,0.0,3,2.6777000000000006,11.600939890232516
7.05,0.1604384909635234,0.1604384909635234,0,0,5.106527394840706,0.0,6.041840829147961,0.2079473281140322,11.868348214285714,0,52.9,-0.6545370370370376,1,0,0,0.0,0,0,0,0,0,0,2.352363662622517,-0.6545370370370376,1,-0.1244690098261525,0.0,4,1.6789999999999998,5.106527394840706
7.06,0.2625955438018739,0.2625955438018739,0,0,8.417796984328938,0.0,10.023291153407584,0.6006850862745777,7.2216969534727475,0,97.97,-3.638148148148146,0,0,0,5.988143837016492,1,1,2,0,1,0,2.2855090743996462,8.994272696733013,2,0.1706712962962968,10.023291153407584,6,0.8596000000000001,5.733667477162185
7.07,0.2584544810986796,0.2584544810986796,0,0,14.637927532712578,0.0,0.0,0.0935236663725582,12.991678162005542,0,61.80000000000001,-0.3659230914588052,0,1,1,0.0889309334845054,1,1,1,1,1,0,2.0832359576851727,3.429589868354749,2,-0.2960565738641123,5.907179729351506,5,2.2683,16.337802844032566
7.09,0.1760267148343897,0.1760267148343897,0,0,9.67362704263206,0.0,0.0,-0.6696911999858093,11.411783824640969,0,24.11,0.3136111111111113,0,1,1,0.0,1,1,2,0,0,0,2.7978464084668824,7.386018518518519,1,0.3136111111111113,0.0,2,1.3698999999999997,0.0
7.1,0.2694612317411274,0.2694612317411274,0,0,10.029838443658376,0.0,4.923311048817671,-0.3844822505144054,19.19125850340136,0,63.37,-0.493611111111111,0,1,1,0.5134259259259264,1,1,1,0,0,0,3.1515496683060507,3.9078703703703694,1,0.0792592592592593,5.687386274683562,4,1.60882,5.106527394840706
7.1,0.3044691183405071,0.3299910590727993,0,0,14.9393435316247,6.472220864716464,0.0,-0.2171638671411276,7.006944444444445,0,46.53,-0.0694444444444446,0,0,0,0.0,0,0,0,1,0,0,2.2968352619191386,0.0,1,0.0,0.0,3,-0.3676,10.05177257836859
7.12,0.2614428854942247,0.2614428854942247,0,0,8.417796984328938,0.0,10.023291153407584,0.6009751700434673,0.0,0,85.08,-3.603803854875281,0,0,0,6.420101354106585,1,1,2,0,1,0,2.267141922470967,9.239546327790372,2,0.0,10.023291153407584,5,2.2271,5.733667477162185
7.12,0.2637264638537438,0.2637264638537438,0,0,17.891522891929036,0.0,10.023291153407584,0.3728597799311228,0.0,0,116.43,-3.821717687074829,0,0,0,5.991281888405807,1,1,2,0,1,0,2.3363061545836894,7.174918542256205,2,0.2053122637944069,10.023291153407584,8,0.8768,15.207393384762284
7.13,0.2576606634377263,0.2576606634377263,0,0,18.66559943345458,0.0,5.907179729351506,-0.790916930854957,2.8836583841489354,0,89.50999999999999,-0.4639682943183263,0,0,0,6.394394359033922,0,0,2,1,0,0,1.9193855761002707,8.770356808834165,1,-0.4639682943183263,13.461633494998969,7,0.2587000000000008,10.470530430962237
7.15,0.2120077781954395,0.2120077781954395,0,0,9.67362704263206,0.0,0.0,-0.6444432516686609,10.267431972789115,0,24.11,0.3136111111111115,0,1,1,1.1206481481481485,1,1,2,0,0,0,2.8630257936849905,9.304722222222225,1,0.3136111111111115,0.0,2,1.3698999999999997,0.0
7.15,0.2613895514913285,0.2613895514913285,0,0,8.417796984328938,0.0,10.023291153407584,0.6009854641889527,8.750171261418556,0,69.96000000000001,-3.59772297808012,0,0,0,0.7788562400268753,2,2,2,0,1,0,2.3153266993538555,16.35324526877377,1,0.0,10.023291153407584,4,2.3590800000000005,5.261891554738487
7.15,0.3101887839338801,0.3101887839338801,0,0,10.029838443658376,5.687386274683562,4.923311048817671,-0.3854393972729557,18.906574074074072,0,63.370000000000005,-0.6296296296296293,0,1,1,-0.2615740740740735,1,1,1,0,0,0,3.1529414466808685,5.54925925925926,1,-0.2986111111111109,0.0,4,1.3003999999999998,5.106527394840706
7.15,0.2891147506572689,0.2929721504960754,0,0,17.76508404209112,0.0,26.8483491484365,0.1037708269789865,8.387014833711262,0,129.55,-4.641921296296296,0,0,0,0.0343750000000004,0,0,1,1,1,0,2.671739608845101,-1.4674074074074075,2,-0.6562268518518517,10.118126859033554,8,0.1851999999999999,4.552749873690364
7.17,0.2625977689924896,0.2625977689924896,0,0,4.923311048817671,0.0,9.87441990210105,-0.488014902830723,9.45775462962963,0,43.14,-0.6134259259259263,0,0,0,0.0,0,0,0,0,0,0,3.2575861612334887,0.0,0,0.0,4.951108853283379,3,1.004,0.0
7.18,0.2512647997961955,0.2512647997961955,0,0,4.794537184071822,0.0,0.0,-0.1345328916816219,6.280593348450491,0,35.91,0.0552371504157216,0,0,0,1.0099796863189725,0,0,0,1,0,0,2.0088008724810225,0.3291723356009066,0,0.2903325774754346,5.907179729351506,4,1.715,0.0
7.18,0.3277590245447179,0.4492453233906635,0,0,9.096474279413378,11.661835925780204,0.0,-0.7140735478155402,0.0,0,56.15,0.1862962962962966,0,0,0,6.014166666666667,0,0,2,0,0,0,2.876510166944625,5.722777777777778,1,0.0,0.0,4,-0.0045000000000001,10.256762414135531
7.2,0.1173891279612041,0.1173891279612041,0,0,5.106527394840706,0.0,0.0,0.4757993273576243,9.389134385235575,0,46.010000000000005,0.216484315948602,0,1,1,4.412449924414212,2,2,3,0,0,0,2.439772139999282,10.997173406399597,1,0.216484315948602,0.0,3,2.7970200000000007,0.0
7.2,0.2305621165999977,0.2305621165999977,0,0,5.106527394840706,0.0,0.0,0.480156042137758,19.67030961152444,0,70.73,0.1338306359045,0,1,1,2.085265600067188,2,2,4,0,0,0,1.780497388681307,14.824182174897814,1,0.1338306359045,0.0,5,4.965500000000001,0.0
7.2,0.2175910430091469,0.2175910430091469,0,0,5.106527394840706,0.0,0.0,0.4264290626235879,15.653831863783164,0,38.05,0.2694778205767563,0,0,0,3.7916397743259775,2,2,3,0,0,0,1.7750968414956765,20.01780069737092,1,0.2694778205767563,0.0,3,6.538000000000007,5.098681808301038
7.2,0.3420174351674807,0.3420174351674807,0,0,14.637927532712576,5.969305287951849,17.770310988755984,-0.1437636092746862,10.952141912320483,0,75.96,-1.4907870370370373,1,0,0,0.0,0,0,0,1,0,0,4.139445403543677,-1.4907870370370373,1,-1.4782870370370365,0.0,5,0.7562,5.106527394840706
7.22,0.2196150264139147,0.2196150264139147,0,0,5.106527394840706,0.0,0.0,0.4698220244884044,9.19648148148148,0,37.3,-0.3315740740740738,0,0,0,0.6356481481481486,0,1,1,0,0,0,3.3122403113664385,6.386296296296297,1,0.1448148148148151,0.0,2,1.8758,0.0
7.24,0.2584184152290071,0.2584184152290071,0,0,14.637927532712578,0.0,0.0,0.0934808981167241,13.53277659674981,0,61.8,-0.25249716553288,0,1,1,2.0110626102292777,1,1,1,1,1,0,2.2391408834280817,2.3128501616696058,2,0.2811039199630472,5.907179729351506,5,2.739700000000001,4.736862953800049
7.24,0.2576696384321351,0.2576696384321351,0,0,4.923311048817671,0.0,4.048571608516361,-0.4841967242986496,9.49712962962963,0,43.14,-0.455925925925926,0,0,0,0.0,0,0,0,0,0,0,3.2575861612334887,0.0,0,0.0,4.048571608516361,3,1.0440999999999998,0.0
7.24,0.123529709854674,0.123529709854674,0,0,10.213054789681411,0.0,0.0,0.4736273251757539,17.91722222222222,0,40.46,0.2384259259259262,1,1,1,1.7178703703703708,1,1,1,0,0,0,2.570977619242112,4.8721296296296295,2,0.5393518518518525,0.0,2,1.7616999999999998,10.213054789681411
7.24,0.1573823191858179,0.1573823191858179,0,0,5.106527394840706,0.0,6.22790117073487,0.1457731816685708,9.775925925925923,0,50.940000000000005,-0.6754629629629638,1,0,0,0.7990740740740743,0,0,2,0,0,0,2.2850599264278832,3.537037037037037,1,0.0,0.0,4,0.8172999999999999,0.0
7.25,0.2631613131353624,0.2631613131353624,0,0,8.417796984328938,0.0,10.023291153407584,0.6009696767081759,2.039555041152264,0,85.08,-3.5576388888888872,0,0,0,6.001955703577727,1,1,2,0,1,0,2.2889130817194454,5.975569727891156,2,0.0,10.023291153407584,5,1.5261,5.733667477162185
7.26,0.1646420646955869,0.1646420646955869,0,0,9.496942442515524,0.0,5.817220841045895,0.2885885999083038,9.435811602418744,0,23.47,-0.5466147014361293,0,1,1,0.6469444444444445,1,1,1,0,0,0,2.802705103577299,4.630639644746788,1,-0.7693924792139071,0.0,2,2.3731,0.0
7.26,0.2196146478307343,0.2196146478307343,0,0,5.106527394840706,0.0,0.0,0.470453604529818,8.947592592592592,0,37.3,-0.3397222222222218,0,0,0,0.534907407407408,0,1,1,0,0,0,3.4564866660381224,6.169814814814814,1,-0.1921296296296293,0.0,2,1.06082,5.106527394840706
7.27,0.2586809460401268,0.2586809460401268,0,0,4.7304076419062255,0.0,0.0,-0.5818960530135404,14.59285733546556,0,80.53999999999999,0.4032978500041995,0,0,0,2.0887329407071475,1,1,3,0,2,0,1.872065456128778,9.962095160965111,2,0.5992620937263795,5.647177220767728,6,1.2034,0.0
7.27,0.1378416296862565,0.1378416296862565,0,0,10.213054789681411,0.0,12.45580234146974,0.2542148747340798,17.15424675272619,0,117.22,-0.991328420256992,2,0,0,10.0001712366918,0,0,0,0,0,0,3.263911606833803,0.0,4,0.0,0.0,6,-1.9276999999999984,21.68038974400578
7.3,0.2175910430036816,0.2175910430036816,0,0,5.106527394840706,0.0,0.0,0.4267053961811561,15.419823790627362,0,38.05,0.2557001133786847,0,0,0,3.74024205824305,2,2,3,0,0,0,2.060646931098608,19.867447770583595,1,0.2557001133786847,0.0,3,4.977600000000004,5.098681808301038
7.3,0.1428803743414926,0.1428803743414926,0,0,10.213054789681411,0.0,12.834783135247788,0.2345169238105046,22.821898148148147,0,90.33,-1.3009259259259265,2,0,0,4.453564814814816,0,0,0,0,1,0,3.3530759537985286,0.0,4,0.0,0.0,4,-1.72443,21.35600587263512
7.3,0.2667723154359021,0.2667723154359021,0,0,13.524324379169643,0.0,15.906390808050324,0.4040962582690095,17.227263321995466,0,110.57,-3.825008503401361,1,0,0,0.0,0,0,1,0,0,0,3.398483669272069,0.0,2,-0.4257227891156458,10.023291153407584,7,-0.9410999999999994,10.245501132448648
7.3,0.2606061679144562,0.2606061679144562,0,0,4.794537184071822,0.0,0.0,0.0986364108769295,0.0,0,29.1,-0.1244444444444441,0,0,0,0.6521990740740742,1,1,1,1,1,0,2.8526279288191434,8.993397581254724,1,-0.1244444444444441,5.907179729351506,2,1.7263000000000002,0.0
7.3,0.2955070355454471,0.3722906744250792,0,0,14.9393435316247,5.969305287951849,5.969305287951849,-0.1823905916577657,7.938669690098261,0,46.53,-0.7355555555555557,0,0,0,0.3379629629629634,1,1,1,1,0,0,2.8526279288191434,8.253737717309146,1,-0.7355555555555557,0.0,3,1.3164,5.257235394296768
7.3,0.1556037592313171,0.1556037592313171,0,0,5.106527394840706,0.0,0.0,0.4767274325177112,10.558217592592593,0,33.120000000000005,0.1794444444444447,0,1,1,0.6006944444444446,1,1,2,0,0,0,2.966872933924146,5.5400410997732425,1,0.1794444444444447,0.0,2,3.4654000000000007,0.0
7.31,0.1541080335063237,0.1541080335063237,0,0,5.106527394840706,0.0,0.0,0.4746213934505059,8.94153691106072,0,20.23,0.3016666666666662,0,1,1,0.0,1,1,1,0,0,0,2.893762783606677,7.362654320987654,1,0.3418518518518521,0.0,1,1.6289999999999998,5.106527394840706
7.32,0.2668540531236512,0.2668540531236512,0,0,13.524324379169643,0.0,10.023291153407584,0.4048738677486649,21.9107564877803,0,109.41,-3.9164548427395647,1,0,0,0.5760364701436134,1,1,2,0,0,0,2.4712957379786733,8.732456354455362,2,-0.3024820483749051,10.023291153407584,7,1.3528000000000002,5.138973737607942
7.32,0.2492749010522325,0.2492749010522325,0,0,9.901064578912528,0.0,0.0,-0.1231422482520136,9.525648148148148,0,53.43000000000001,-0.2506368102796674,1,0,0,0.578888888888889,0,0,1,1,0,0,2.854308475490996,3.2674074074074078,1,-0.3005442176870743,0.0,4,1.0687,0.0
7.32,0.1328350776876482,0.1328350776876482,0,0,5.106527394840706,0.0,0.0,0.4733355985528111,17.196435185185187,0,44.02,0.0416666666666667,0,1,1,0.3171296296296297,1,1,1,0,0,0,3.1993264386267954,8.278101851851853,1,0.0416666666666667,0.0,2,1.26388,10.368418949579192
7.32,0.2458684618956905,0.2458684618956905,0,0,4.794537184071822,0.0,0.0,-0.1151598410334943,0.0,0,46.330000000000005,-0.2366666666666663,0,0,0,6.055462962962962,0,0,0,1,0,0,2.2669158128366247,0.0,1,0.2193518518518519,0.0,3,0.0811999999999999,5.733667477162185
7.32,0.2196139385199425,0.2196139385199425,0,0,5.106527394840706,0.0,0.0,0.4707834918829561,8.891203703703702,0,37.3,-0.3397222222222218,0,0,0,0.6162037037037043,0,1,1,0,0,0,3.42534558987266,6.112222222222222,1,-0.2008333333333329,0.0,2,1.06082,5.106527394840706
7.33,0.0619750387762746,0.1347400228752675,0,0,0.0,0.0,7.262479190532857,1.1901290807206018,4.236190476190477,0,0.0,-2.106219135802468,0,0,0,5.793978489543967,5,5,5,0,0,0,1.795835206885353,49.3823757558579,0,0.0,0.0,0,7.513000000000008,0.0
7.34,0.3131776425199399,0.3131776425199399,0,0,24.48131788135333,5.945225213243084,0.0,0.0924046122150542,18.924673427109187,0,102.01,-0.3230924703875364,1,1,1,6.952176963890112,2,2,2,1,0,0,2.124542023123296,11.00009531520021,3,0.0045029346560463,0.0,6,2.8541000000000007,15.207393384762284
7.35,0.2568250082393256,0.2568250082393256,0,0,9.843390348640757,0.0,0.0,0.3241890987774468,13.78503299004787,0,73.06,0.0097671012849587,0,0,0,1.4551565518182583,0,0,2,0,0,0,2.475329228412446,3.2841758786848074,1,0.7890291950113386,5.948339280986494,6,1.3834399999999998,4.736862953800049
7.38,0.4230453320639342,0.4912634338960916,0,0,9.67838070909135,7.118392334224363,7.118392334224363,0.275163055406974,9.15912037037037,0,29.46,-0.6979629629629633,0,0,0,1.9976851851851856,1,1,1,0,0,0,2.508772215171964,7.69,1,0.0,0.0,2,-0.0957000000000001,9.67838070909135
7.38,0.1606893236526212,0.1606893236526212,0,0,14.637927532712576,0.0,0.0,0.1118006597210041,9.089545540438396,0,46.53,0.0399074074074075,0,1,1,0.4857870370370372,1,1,1,1,0,0,3.116164133858052,4.412453703703704,1,0.354351851851852,0.0,3,1.2132999999999998,9.843390348640757
7.38,0.2141807820964727,0.2141807820964727,0,0,4.208898492164469,0.0,10.799569042904308,0.6756050933580704,6.676462663769211,0,58.64,-1.1324382716049384,0,0,0,1.0298456790123458,1,1,2,0,1,0,2.096840082016673,9.65599655139834,1,0.4682870370370369,0.0,4,1.1124999999999998,0.0
7.39,0.2778900222718796,0.2778900222718796,0,0,15.10831760368982,0.0,5.907179729351506,0.0703162251173509,17.242095616024187,0,69.56,-0.7193518518518516,0,1,1,1.4740740740740743,1,1,1,1,1,0,3.032662155800657,5.94369142101285,3,-0.8730092592592584,5.907179729351506,4,0.5112000000000001,10.313780419617997
7.39,0.3138943981001131,0.3138943981001131,0,0,14.766701397458426,5.687386274683562,4.923311048817671,-0.3854874749039221,19.283580876795163,0,72.6,-0.6687962962962963,0,1,1,-0.3524537037037032,1,1,1,0,0,0,3.1672657777487148,3.828009259259259,1,-0.0136111111111103,0.0,5,1.3089999999999995,9.843390348640757
7.39,0.234846914348916,0.234846914348916,0,0,4.923311048817671,0.0,6.041840829147961,-0.5238944994347512,10.305281557067271,0,43.14,-0.600740740740741,0,0,0,0.7476851851851853,1,1,1,0,0,0,2.851177890164404,8.359344293272864,0,0.0,0.0,3,2.0243,0.0
