"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"17749","O=[N+]([O-])CC(=O)C","C=C(O)C[N+]([O-])=O","InChI=1S/C3H5NO3/c1-3(5)2-4(6)7/h5H,1-2H2","QUDYZEFRBZLOHA-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",5.1
"13053","O=C(O)C=1(NC=CC=1C)","CC1C=CNC=1C(O)=O","InChI=1S/C6H7NO2/c1-4-2-3-7-5(4)6(8)9/h2-3,7H,1H3,(H,8,9)","YIVHOQIKHMTVRG-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",5.1
"17606","O=C(O)C=C(C)C","CC(C)=CC(O)=O","InChI=1S/C5H8O2/c1-4(2)3-5(6)7/h3H,1-2H3,(H,6,7)","YYPNJNDODFVZLE-UHFFFAOYSA-N","?","25","mean from 3","thermodynamic","?","acidic",5.12
"13285","FC(F)(F)C1(=NC=2(N=CN=CC=2(N1)))","FC(F)(F)C1NC2C=NC=NC=2N=1","InChI=1S/C6H3F3N4/c7-6(8,9)5-12-3-1-10-2-11-4(3)13-5/h1-2H,(H,10,11,12,13)","YGINUNRCDDYFKD-UHFFFAOYSA-N","?",,"spectrophotometric","a2/apparent","?","acidic",5.12
"14913","ClC1(=C(Cl)C=C(Cl)C(=C1C[NH+](CC)CC)O)","CCN(CC1C(O)=C(Cl)C=C(Cl)C=1Cl)CC","InChI=1S/C11H14Cl3NO/c1-3-15(4-2)6-7-10(14)8(12)5-9(13)11(7)16/h5,16H,3-4,6H2,1-2H3","WYBXHLUNMJZPIY-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","OH","acidic",5.13
"15658","O=C1(C(O)=C(C(=O)C2(=C1C=CC=C2))CCC(C)C)","CC(C)CCC1=C(O)C(=O)C2C=CC=CC=2C1=O","InChI=1S/C15H16O3/c1-9(2)7-8-12-13(16)10-5-3-4-6-11(10)14(17)15(12)18/h3-6,9,18H,7-8H2,1-2H3","CBIBTBSDPZSTOE-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","acidic",5.13
"10491","O[N+](CC)(CC)CC","CC[N+](O)(CC)CC","InChI=1S/C6H16NO/c1-4-7(8,5-2)6-3/h8H,4-6H2,1-3H3/q+1","JJZBZCFUKIRTGF-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",5.13
"11389","O=C(O)C1(CCCCC1)(C)","CC1(CCCCC1)C(O)=O","InChI=1S/C8H14O2/c1-8(7(9)10)5-3-2-4-6-8/h2-6H2,1H3,(H,9,10)","REHQLKUNRPCYEW-UHFFFAOYSA-N","?","25","conductometric","a/thermodynamic","?","acidic",5.13
"13233","S(=O)(=O)(NC(=O)N)C(C(=O)N)(C)C","CC(C)(C(N)=O)S(=O)(=O)NC(N)=O","InChI=1S/C5H11N3O4S/c1-5(2,3(6)9)13(11,12)8-4(7)10/h1-2H3,(H2,6,9)(H3,7,8,10)","HQMKKUIIVGODAB-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",5.15
"11367","O=C1(OC(OC(C1)=O)(C)C)","CC1(C)OC(=O)C=C(O)O1","InChI=1S/C6H8O4/c1-6(2)9-4(7)3-5(8)10-6/h3,7H,1-2H3","ANUQJJACQHAFER-UHFFFAOYSA-N","?",,"mean from 2","a1/apparent","?","acidic",5.15
"14633","ClC1(=C(Cl)C=CC=C1NN=C(C#N)C#N)","N#CC(C#N)N=NC1=CC=CC(Cl)=C1Cl","InChI=1S/C9H4Cl2N4/c10-7-2-1-3-8(9(7)11)15-14-6(4-12)5-13/h1-3,6H","LGJRUIATGITKJJ-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","acidic",5.15
"11811","ClC1(=NC(N=NO)=NN1C)","CN1N=C(NN=O)N=C1Cl","InChI=1S/C3H4ClN5O/c1-9-2(4)5-3(7-9)6-8-10/h1H3,(H,6,7,10)","BOSWSHKBWQASDG-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","O-H","acidic",5.17
"17813","S1(N=C(C)N=C1S)","CC1N=C(S)SN=1","InChI=1S/C3H4N2S2/c1-2-4-3(6)7-5-2/h1H3,(H,4,5,6)","QPHZWABVAIGWHI-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",5.18
"17558","[SeH]C(C[NH3+])C","CC([SeH])CN","InChI=1S/C3H9NSe/c1-3(5)2-4/h3,5H,2,4H2,1H3","JUELHOGPBBVZDV-UHFFFAOYSA-N","?","22","potentiometric","a1/apparent","?","acidic",5.19
"17231","[Se](=O)(O)C","C[Se](O)=O","InChI=1S/CH4O2Se/c1-4(2)3/h1H3,(H,2,3)","UEQANLFPOFICBH-UHFFFAOYSA-N","?","25","potentiometric","apparent","?","acidic",5.19
"15801","S(=O)(=O)(NC1(=[N+]([O-])C=CC=C1))C2(=CC=C(N)C=C2)","NC1C=CC(=CC=1)S(=O)(=O)NC1C=CC=C[N+]=1[O-]","InChI=1S/C11H11N3O3S/c12-9-4-6-10(7-5-9)18(16,17)13-11-3-1-2-8-14(11)15/h1-8,13H,12H2","FINHFDCNIJXJDR-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",5.2
"13255","O=C1(CC(=O)CC2(C1)(CCCCC2))","OC1CC(O)=CC2(CCCCC2)C=1","InChI=1S/C11H16O2/c12-9-6-10(13)8-11(7-9)4-2-1-3-5-11/h7-8,12-13H,1-6H2","FTOFPNPIRLRDDP-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","acidic",5.2
"11866","O=[N+]([O-])C([N+](=O)[O-])CCC","CCCC([N+]([O-])=O)[N+]([O-])=O","InChI=1S/C4H8N2O4/c1-2-3-4(5(7)8)6(9)10/h4H,2-3H2,1H3","SFCLUGLYUWEHFR-UHFFFAOYSA-N","?",,,"a/thermodynamic","?","acidic",5.2
"17440","[SeH]C(C[NH3+])(C)C","CC(C)([SeH])CN","InChI=1S/C4H11NSe/c1-4(2,6)3-5/h6H,3,5H2,1-2H3","APRGQXXPUICLRT-UHFFFAOYSA-N","?","22","potentiometric","a1/apparent","?","acidic",5.21
"11359","S(=O)(=O)(NC(=O)N)C(C(=O)N)C","CC(C(=N)O)S(=O)(=O)NC(N)=O","InChI=1S/C4H9N3O4S/c1-2(3(5)8)12(10,11)7-4(6)9/h2H,1H3,(H2,5,8)(H3,6,7,9)","RHRGPZDPCYQBGP-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",5.21
"10363","[Si](CC(=O)O)(C)(C)C","C[Si](C)(C)C=C(O)O","InChI=1S/C5H12O2Si/c1-8(2,3)4-5(6)7/h4,6-7H,1-3H3","CDJRCIWREXHKMU-UHFFFAOYSA-N","?","24","mean from 2","a1/apparent","?","acidic",5.22
"16973","OC1(=NC(=[NH+]C(=C1)C)N2(N=C(C)C=C2O))","CC1C=C(O)N(N=1)C1N=C(O)C=C(C)N=1","InChI=1S/C9H10N4O2/c1-5-3-7(14)11-9(10-5)13-8(15)4-6(2)12-13/h3-4,15H,1-2H3,(H,10,11,14)","WIPSICZXMVUYBY-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","?","acidic",5.23
"11738","SC1(=CC([N+](=O)[O-])=CC=C1)","[O-][N+](=O)C1C=C(S)C=CC=1","InChI=1S/C6H5NO2S/c8-7(9)5-2-1-3-6(10)4-5/h1-4,10H","HBCSOCHVMJKLLO-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","S-H","acidic",5.24
"10013","O=C1(CC(=O)CCC1)","OC1CC(O)=CCC=1","InChI=1S/C6H8O2/c7-5-2-1-3-6(8)4-5/h2-3,7-8H,1,4H2","ZVIFDSHUOCQIBM-UHFFFAOYSA-N","?","25","potentiometric","apparent","?","acidic",5.26
"13493","[Si](C1(=CC=CC=C1))(CC(=O)O)(C)C","C[Si](C)(C=C(O)O)C1C=CC=CC=1","InChI=1S/C10H14O2Si/c1-13(2,8-10(11)12)9-6-4-3-5-7-9/h3-8,11-12H,1-2H3","DDHGVEFEHHLACP-UHFFFAOYSA-N","?","25","potentiometric","apparent","?","acidic",5.27
"11159","O=C(O)C=2(C1(=C(C=CC=C1)NC=2))","OC(=O)C1=CNC2C=CC=CC=21","InChI=1S/C9H7NO2/c11-9(12)7-5-10-8-4-2-1-3-6(7)8/h1-5,10H,(H,11,12)","KMAKOBLIOCQGJP-UHFFFAOYSA-N","?","24","mean from 2","a1/apparent","?","acidic",5.27
"17494","[Se](=O)(O)CC","CC[Se](O)=O","InChI=1S/C2H6O2Se/c1-2-5(3)4/h2H2,1H3,(H,3,4)","RRMJOCYQIDRYEY-UHFFFAOYSA-N","?","25","potentiometric","apparent","?","acidic",5.28
"11800","O=C(O)C1(=C([O-])[NH+]=CC=C1)","OC1=NC=CC=C1C(O)=O","InChI=1S/C6H5NO3/c8-5-4(6(9)10)2-1-3-7-5/h1-3H,(H,7,8)(H,9,10)","UEYQJQVBUVAELZ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",5.28
"17618","[Se](=O)(O)CCCC","CCCC[Se](O)=O","InChI=1S/C4H10O2Se/c1-2-3-4-7(5)6/h2-4H2,1H3,(H,5,6)","JKBXVBCCTYFWRR-UHFFFAOYSA-N","?","25","potentiometric","apparent","?","acidic",5.29
"15612","S(=O)(=O)(NC(=O)NCCCC)C1(=CC=C(C)C=C1)","CC1C=CC(=CC=1)S(=O)(=O)NC(=O)NCCCC","InChI=1S/C12H18N2O3S/c1-3-4-9-13-12(15)14-18(16,17)11-7-5-10(2)6-8-11/h5-8H,3-4,9H2,1-2H3,(H2,13,14,15)","JLRGJRBPOGGCBT-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",5.3
"14262","O=C1(OC(=CC(C1CC)=O)C)","CC1=CC(=O)C(CC)=C(O)O1","InChI=1S/C8H10O3/c1-3-6-7(9)4-5(2)11-8(6)10/h4,10H,3H2,1-2H3","RGYBTEMCSGNZPC-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",5.3
"10676","O=NC(=NO)CC1(=CC=CC=C1)","O=NC(CC1C=CC=CC=1)N=O","InChI=1S/C8H8N2O2/c11-9-8(10-12)6-7-4-2-1-3-5-7/h1-5,8H,6H2","YRYFIXHLQSMCKB-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","acidic",5.3
"13130","O=C([N+]1(=CC=CC=C1))C","C=C(O)[N+]1C=CC=CC=1","InChI=1S/C7H7NO/c1-7(9)8-5-3-2-4-6-8/h2-6H,1H2/p+1","WMRSSHVMBBJHTG-UHFFFAOYSA-O","?","25",,"a1/apparent","?","acidic",5.32
"11445","SC1(=CC=C(C(=O)C)C=C1)","C=C(O)C1C=CC(S)=CC=1","InChI=1S/C8H8OS/c1-6(9)7-2-4-8(10)5-3-7/h2-5,9-10H,1H2","HBSSVOGHRGIVTB-UHFFFAOYSA-N","?","25","spectrophotometric","a1/thermodynamic","S-H","acidic",5.33
"13485","O=C(O)CC(=CC1(=CC=CC=C1))C","CC(C=C(O)O)=CC1C=CC=CC=1","InChI=1S/C11H12O2/c1-9(8-11(12)13)7-10-5-3-2-4-6-10/h2-8,12-13H,1H3","CBLMWCGIVJXJSF-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",5.35
"13060","O=C(O)C1(=CNC(=C1)C)","CC1=CC(=CN1)C(O)=O","InChI=1S/C6H7NO2/c1-4-2-5(3-7-4)6(8)9/h2-3,7H,1H3,(H,8,9)","COMZOQAWNKVQEZ-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",5.35
"12161","S(=O)(=O)(NC(=O)C)C1(=CC=C(N)C=C1)","C/C(/O)=N\S(=O)(=O)C1C=CC(N)=CC=1","InChI=1S/C8H10N2O3S/c1-6(11)10-14(12,13)8-4-2-7(9)3-5-8/h2-5H,9H2,1H3,(H,10,11)","SKIVFJLNDNKQPD-UHFFFAOYSA-N","?",,"mean from 2","a/apparent","SO2NH4","acidic",5.35
"14758","[Br-].[P+](C1(=CC=CC=C1))(C2(=CC=CC=C2))(C3(=CC=CC=C3))C5(C4(=C(C=CC(=C4)[N+](=O)[O-])C6(=C5C=CC=C6)))","[O-][N+](=O)C1=CC2C(C3C=CC=CC=3C=2C=C1)[P+](C1C=CC=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1","InChI=1S/C31H23NO2P/c33-32(34)23-20-21-28-27-18-10-11-19-29(27)31(30(28)22-23)35(24-12-4-1-5-13-24,25-14-6-2-7-15-25)26-16-8-3-9-17-26/h1-22,31H/q+1","GAUINONBKKHFHS-UHFFFAOYSA-N","[Br-]","25","spectrophotometric","a1/apparent","?","acidic",5.36
"15786","ClC2(=CC=C(S(=O)(=O)NC1(=NC(=CC=N1)C))C=C2)","CC1=CC=NC(NS(=O)(=O)C2C=CC(Cl)=CC=2)=N1","InChI=1S/C11H10ClN3O2S/c1-8-6-7-13-11(14-8)15-18(16,17)10-4-2-9(12)3-5-10/h2-7H,1H3,(H,13,14,15)","MIRBJPKOOYSJBZ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",5.37
"15665","O(CCOCCC1(=NN=N[N-]1))CCC2(=NN=NN2)","C(COCCOCCC1N=NNN=1)C1NN=NN=1","InChI=1S/C8H14N8O2/c1(7-9-13-14-10-7)3-17-5-6-18-4-2-8-11-15-16-12-8/h1-6H2,(H,9,10,13,14)(H,11,12,15,16)","LQPDHTNPUNDHLV-UHFFFAOYSA-N","?","20","potentiometric","a2/apparent","N-H","acidic",5.37
"13131","S=C1(SC(C)(C)C(N1)=O)","CC1(C)SC(=S)NC1=O","InChI=1S/C5H7NOS2/c1-5(2)3(7)6-4(8)9-5/h1-2H3,(H,6,7,8)","QAZFSCRQNWGQDE-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",5.38
"14082","O=[N+]([O-])C([N+](=O)[O-])CC(C)C","CC(C)CC([N+]([O-])=O)[N+]([O-])=O","InChI=1S/C5H10N2O4/c1-4(2)3-5(6(8)9)7(10)11/h4-5H,3H2,1-2H3","CRCZKVOSVXIWKH-UHFFFAOYSA-N","?",,,"a/thermodynamic","?","acidic",5.4
"12590","[Si](CC(=O)O)(CC)(C)C","CC[Si](C)(C)C=C(O)O","InChI=1S/C6H14O2Si/c1-4-9(2,3)5-6(7)8/h5,7-8H,4H2,1-3H3","AETRIQAITODVRO-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",5.4
"12773","O=C1(C=C(O)C=CC=C1)","OC1=CC(=O)C=CC=C1","InChI=1S/C7H6O2/c8-6-3-1-2-4-7(9)5-6/h1-5,8H","PQNPOOXTHUELOP-UHFFFAOYSA-N","?","16.5",,"a/apparent","?","acidic",5.4
"12240","O=[N+]([O-])C1(=C(O)C=CC(=C1)C(=O)OC)","COC(=O)C1=CC(=C(O)C=C1)[N+]([O-])=O","InChI=1S/C8H7NO5/c1-14-8(11)5-2-3-7(10)6(4-5)9(12)13/h2-4,10H,1H3","GNCWCTBHZCBXGL-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",5.4
"12274","S(=O)(=O)(NC(=O)N)C1(=CC=C(N)C=C1)","NC(=O)NS(=O)(=O)C1C=CC(N)=CC=1","InChI=1S/C7H9N3O3S/c8-5-1-3-6(4-2-5)14(12,13)10-7(9)11/h1-4H,8H2,(H3,9,10,11)","WVAKABMNNSMCDK-UHFFFAOYSA-N","?",,"spectrophotometric","a1/apparent","SO2NH","acidic",5.41
"11205","OC=1(C=[N+](C2(=CC=CC=C2(C=1)))C)","C[N+]1=CC(O)=CC2=CC=CC=C12","InChI=1S/C10H9NO/c1-11-7-9(12)6-8-4-2-3-5-10(8)11/h2-7H,1H3/p+1","GCTBEVNSTBKIHQ-UHFFFAOYSA-O","?","20","mean from 2","a/apparent","?","acidic",5.42
"11079","S2(C1(=C(N=O)C(O)=CC=C1N=C2))","OC1=CC=C2N=CSC2=C1N=O","InChI=1S/C7H4N2O2S/c10-5-2-1-4-7(6(5)9-11)12-3-8-4/h1-3,10H","XAKFGRRJXKCVJX-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","?","acidic",5.43
"14709","O=[N+]([O-])C1(=C(O)C=CC(=C1)C(=O)OCC)","CCOC(=O)C1=CC(=C(O)C=C1)[N+]([O-])=O","InChI=1S/C9H9NO5/c1-2-15-9(12)6-3-4-8(11)7(5-6)10(13)14/h3-5,11H,2H2,1H3","FBHJNBWUGONVNS-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",5.44
"14081","O=[N+]([O-])C([N+](=O)[O-])CCCC","CCCCC([N+]([O-])=O)[N+]([O-])=O","InChI=1S/C5H10N2O4/c1-2-3-4-5(6(8)9)7(10)11/h5H,2-4H2,1H3","WOVMXXUUELNGSX-UHFFFAOYSA-N","?",,"potentiometric","a/thermodynamic","?","acidic",5.45
"17050","ON=NC1(=NN(C)C(=N1)N2(CCCCC2))","CN1N=C(NN=O)N=C1N1CCCCC1","InChI=1S/C8H14N6O/c1-13-8(9-7(11-13)10-12-15)14-5-3-2-4-6-14/h2-6H2,1H3,(H,10,11,15)","DTDCTFUXEDGQCT-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","O-H","acidic",5.46
"16084","S(=O)(=O)(NC=1(SC(C)=NN=1))C2(=CC=C(N)C=C2)","CC1=NN=C(NS(=O)(=O)C2C=CC(N)=CC=2)S1","InChI=1S/C9H10N4O2S2/c1-6-11-12-9(16-6)13-17(14,15)8-4-2-7(10)3-5-8/h2-5H,10H2,1H3,(H,12,13)","VACCAVUAMIDAGB-UHFFFAOYSA-N","?",,"potentiometric","a2/apparent","?","acidic",5.46
"13153","ON=NC1(=NN(C)C=N1)","CN1C=NC(NN=O)=N1","InChI=1S/C3H5N5O/c1-8-2-4-3(6-8)5-7-9/h2H,1H3,(H,5,6,9)","WPUBXTOJOWNTTR-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","O-H","acidic",5.48
"13225","O=C(OCC)C(=NO)C(=O)OCC","CCOC(=O)C(N=O)C(=O)OCC","InChI=1S/C7H11NO5/c1-3-12-6(9)5(8-11)7(10)13-4-2/h5H,3-4H2,1-2H3","KDPSEKPURPTVAM-UHFFFAOYSA-N","?","20.6",,"a1/apparent","?","acidic",5.48
"10720","O=C(N)CCCC1(=NC=CC=C1)","N=C(O)CCCC1=CC=CC=N1","InChI=1S/C9H12N2O/c10-9(12)6-3-5-8-4-1-2-7-11-8/h1-2,4,7H,3,5-6H2,(H2,10,12)","HPAOAHHQXCYRRK-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",5.48
"15057","OC1(=NC(=[NH+]C(=C1C)C)N2(N=C(C)C=C2O))","CC1N=C(N=C(O)C=1C)N1N=C(C)C=C1O","InChI=1S/C10H12N4O2/c1-5-4-8(15)14(13-5)10-11-7(3)6(2)9(16)12-10/h4,15H,1-3H3,(H,11,12,16)","VBANUYXYNRELIJ-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","?","acidic",5.5
"12332","O=C2(C(C1(CCCCC1))CCC(C2)=O)","OC1=CC(=O)CCC1C1CCCCC1","InChI=1S/C12H18O2/c13-10-6-7-11(12(14)8-10)9-4-2-1-3-5-9/h8-9,11,14H,1-7H2","RLBDUQTUCOFOAG-UHFFFAOYSA-N","?",,"spectrophotometric","a/apparent","?","acidic",5.5
"16351","O=C2(OC1(=C(C=CC=C1)C(C2CC3(C(=O)OC=4(C=CC=CC=4(C3=O))))=O))","OC1OC2C=CC=CC=2C(=O)C=1CC1C(=O)C2=CC=CC=C2OC=1O","InChI=1S/C19H12O6/c20-16-10-5-1-3-7-14(10)24-18(22)12(16)9-13-17(21)11-6-2-4-8-15(11)25-19(13)23/h1-8,22-23H,9H2","KSKRYQVHJQRUNC-UHFFFAOYSA-N","?",,"potentiometric","a1/apparent","?","acidic",5.5
"11311","O=[N+]([O-])C([N+](=O)[O-])CCCCC","CCCCCC([N+]([O-])=O)[N+]([O-])=O","InChI=1S/C6H12N2O4/c1-2-3-4-5-6(7(9)10)8(11)12/h6H,2-5H2,1H3","HLUAPIYZVLAARK-UHFFFAOYSA-N","?",,"potentiometric","a/thermodynamic","?","acidic",5.5
"13196","O=[N+]([O-])C([N+](=O)[O-])CCCCCC","CCCCCCC([N+]([O-])=O)[N+]([O-])=O","InChI=1S/C7H14N2O4/c1-2-3-4-5-6-7(8(10)11)9(12)13/h7H,2-6H2,1H3","KHPWSUONQOMOLP-UHFFFAOYSA-N","?",,"potentiometric","apparent","?","acidic",5.5
"14928","O=[N+]([O-])C1(=CC=C(NN=C(C#N)C#N)C=C1)","N#CC(C#N)N=NC1C=CC(=CC=1)[N+]([O-])=O","InChI=1S/C9H5N5O2/c10-5-8(6-11)13-12-7-1-3-9(4-2-7)14(15)16/h1-4,8H","JGNLOOXOIBSOLU-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","?","acidic",5.5
"17278","N1(=NNC(=N1)C)","CC1NN=NN=1","InChI=1S/C2H4N4/c1-2-3-5-6-4-2/h1H3,(H,3,4,5,6)","XZGLNCKSNVGDNX-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","N-H","acidic",5.52
"11209","OC2(=CC1(=[N+](C=CC=C1C=C2)C))","C[N+]1C=CC=C2C=CC(O)=CC=12","InChI=1S/C10H9NO/c1-11-6-2-3-8-4-5-9(12)7-10(8)11/h2-7H,1H3/p+1","CLWHNSXKDOCYJS-UHFFFAOYSA-O","?","20","potentiometric","a/apparent","?","acidic",5.56
"17779","N1(=NNC(=N1)CC)","CCC1NN=NN=1","InChI=1S/C3H6N4/c1-2-3-4-6-7-5-3/h2H2,1H3,(H,4,5,6,7)","KYRMPMCAOPMOIR-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",5.59
"14180","O=C1(C(C(=O)CC(C1)(C)C)C)","CC1C(O)=CC(C)(C)C=C1O","InChI=1S/C9H14O2/c1-6-7(10)4-9(2,3)5-8(6)11/h4-6,10-11H,1-3H3","VTAOFFLFUMGTGI-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","?","acidic",5.6
"15001","OC=3(C2(=C(N)C=1(C(=CC=CC=1)[NH+]=C2C=CC=3)))","NC1C2=C(O)C=CC=C2N=C2C=CC=CC2=1","InChI=1S/C13H10N2O/c14-13-8-4-1-2-5-9(8)15-10-6-3-7-11(16)12(10)13/h1-7,16H,(H2,14,15)","GQVZAMDJPPXZMH-UHFFFAOYSA-N","?","20","spectrophotometric","a/apparent","H+","acidic",5.61
"10060","N1(=NNC(=N1)CCC)","CCCC1NN=NN=1","InChI=1S/C4H8N4/c1-2-3-4-5-7-8-6-4/h2-3H2,1H3,(H,5,6,7,8)","JAHCQVVOKAFXQU-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",5.61
"11371","O=C1(C(CC(C)C(C1)=O)C)","CC1CC(C)C(=O)C=C1O","InChI=1S/C8H12O2/c1-5-3-6(2)8(10)4-7(5)9/h4-6,9H,3H2,1-2H3","SIUHPTJLGFASDY-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",5.62
"10971","O=C2(OC1(=C(C=CC=C1)C(C2)=O))","OC1=CC(=O)C2C=CC=CC=2O1","InChI=1S/C9H6O3/c10-7-5-9(11)12-8-4-2-1-3-6(7)8/h1-5,11H","OWBBAPRUYLEWRR-UHFFFAOYSA-N","?",,,"a/apparent","?","acidic",5.64
"16474","OC2(=C(C=C(C1(=CC=CC=C1))C=C2C[NH+](C)C)C[NH+](C)C)","CN(C)CC1C=C(C=C(CN(C)C)C=1O)C1C=CC=CC=1","InChI=1S/C18H24N2O/c1-19(2)12-16-10-15(14-8-6-5-7-9-14)11-17(18(16)21)13-20(3)4/h5-11,21H,12-13H2,1-4H3","YKYJBDIKHPUFCG-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",5.65
"12936","OC1(=N[N+](=C([O-])C=C1)C)","C[N+]1N=C(O)C=CC=1O","InChI=1S/C5H6N2O2/c1-7-5(9)3-2-4(8)6-7/h2-3H,1H3,(H,6,8)/p+1","UAECOHJYXUJDOF-UHFFFAOYSA-O","?",,"potentiometric","a/apparent","?","acidic",5.65
"11298","[Si](CC(=O)O)(CCC)(CCC)C","C[Si](CCC)(CCC)C=C(O)O","InChI=1S/C9H20O2Si/c1-4-6-12(3,7-5-2)8-9(10)11/h8,10-11H,4-7H2,1-3H3","SKBWQZCOAQZQRR-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",5.65
"15135","ClC1(=C(O)C(=CC(=C1)Cl)C[NH+]2(CCOCC2))","OC1=C(CN2CCOCC2)C=C(Cl)C=C1Cl","InChI=1S/C11H13Cl2NO2/c12-9-5-8(11(15)10(13)6-9)7-14-1-3-16-4-2-14/h5-6,15H,1-4,7H2","NBTBIZYFQFBWFA-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","acidic",5.67
"12611","O=[N+]([O-])C([N+](=O)[O-])CC","CCC([N+]([O-])=O)[N+]([O-])=O","InChI=1S/C3H6N2O4/c1-2-3(4(6)7)5(8)9/h3H,2H2,1H3","DFHLCCWFLMSKJI-UHFFFAOYSA-N","?","25","mean from 2","apparent","?","acidic",5.67
"14547","O=C1(OC(CC)(CC)C(N1)=O)","CCC1(CC)OC(=O)NC1=O","InChI=1S/C7H11NO3/c1-3-7(4-2)5(9)8-6(10)11-7/h3-4H2,1-2H3,(H,8,9,10)","LANUZOBKRIJYEJ-UHFFFAOYSA-N","?","20","potentiometric","a/apparent","?","acidic",5.7
"17014","S(=O)(=O)(NC=1(SC=CN=1))C2(=CC=CC=C2)","O=S(=O)(NC1=NC=CS1)C1C=CC=CC=1","InChI=1S/C9H8N2O2S2/c12-15(13,8-4-2-1-3-5-8)11-9-10-6-7-14-9/h1-7H,(H,10,11)","AJWNYPNPXLNRAO-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",5.73
"14890","O=[N+]([O-])C1(=CC(=C(O)C=C1)C[NH+](CC)CC)","CCN(CC1=CC(=CC=C1O)[N+]([O-])=O)CC","InChI=1S/C11H16N2O3/c1-3-12(4-2)8-9-7-10(13(15)16)5-6-11(9)14/h5-7,14H,3-4,8H2,1-2H3","DFAWSOMDNOMEQL-UHFFFAOYSA-N","?","25","spectrophotometric","a1/apparent","OH","acidic",5.75
"16854","O=[N+]([O-])C1(=C(O)C(=C(OC)C=C1)C(=O)NCC2([NH+](CCC2)CC))","CCN1CCCC1CNC(=O)C1=C(O)C(=CC=C1OC)[N+]([O-])=O","InChI=1S/C15H21N3O5/c1-3-17-8-4-5-10(17)9-16-15(20)13-12(23-2)7-6-11(14(13)19)18(21)22/h6-7,10,19H,3-5,8-9H2,1-2H3,(H,16,20)","CQEIHZMCJGGOEX-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",5.75
"13224","P(=O)(O)([O-])C(P(=O)(O)[O-])C[NH+](C)C","CN(C)CC(P(O)(O)=O)P(O)(O)=O","InChI=1S/C4H13NO6P2/c1-5(2)3-4(12(6,7)8)13(9,10)11/h4H,3H2,1-2H3,(H2,6,7,8)(H2,9,10,11)","HOUDPDGFSCNOKT-UHFFFAOYSA-N","?","25","potentiometric","a2/apparent","PO3H2","acidic",5.75
