"Molecule name","OriginalSmiles","Canonical_QSARr","InChI_Code_QSARr","InChI Key_QSARr","Salt_Solvent (Concatenate)","temp","method","type","group","basicOrAcidic","pKa"
"11000","ClC2(=C(C1(=NN=NN1))C=CC=C2)","ClC1C=CC=CC=1C1NN=NN=1","InChI=1S/C7H5ClN4/c8-6-4-2-1-3-5(6)7-9-11-12-10-7/h1-4H,(H,9,10,11,12)","PSUIIKIEUATWCZ-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","NH","acidic",3.69
"12186","O=C(O)C(C(C#N)C1(=CC=CC=C1))C","CC(C(C#N)C1C=CC=CC=1)=C(O)O","InChI=1S/C11H11NO2/c1-8(11(13)14)10(7-12)9-5-3-2-4-6-9/h2-6,10,13-14H,1H3","WSGHUNINVYOGCR-UHFFFAOYSA-N","?","25",,"1/thermodynamic","?","acidic",3.7
"14788","O=C(O)C=1(C=NN(C=1)CCCC[NH+]4(CCN(C2(=[NH+]C=3(C=CC=CC=3(N2CCOCC))))CCC4))","CCOCCN1C(=NC2C=CC=CC1=2)N1CCCN(CC1)CCCCN1C=C(C=N1)C(O)=O","InChI=1S/C24H34N6O3/c1-2-33-17-16-30-22-9-4-3-8-21(22)26-24(30)28-12-7-11-27(14-15-28)10-5-6-13-29-19-20(18-25-29)23(31)32/h3-4,8-9,18-19H,2,5-7,10-17H2,1H3,(H,31,32)","JUOSGHHMAXJZFR-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",3.7
"14542","O=C(O)C1(=NC=CC=C1C=O)","OC(=O)C1=NC=CC=C1C=O","InChI=1S/C7H5NO3/c9-4-5-2-1-3-8-6(5)7(10)11/h1-4H,(H,10,11)","QLTBYXFCMMUJAN-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",3.7
"10543","ClC1(=CC(=CC=C1)C=CC(=O)O)","OC(=O)C=CC1C=C(Cl)C=CC=1","InChI=1S/C9H7ClO2/c10-8-3-1-2-7(6-8)4-5-9(11)12/h1-6H,(H,11,12)","FFKGOJWPSXRALK-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","?","acidic",3.71
"10599","O=C(O)C1(=CC=C(C(=O)C)C=C1)","C=C(O)C1C=CC(=CC=1)C(O)=O","InChI=1S/C9H8O3/c1-6(10)7-2-4-8(5-3-7)9(11)12/h2-5,10H,1H2,(H,11,12)","AANJSUFOOKZUML-UHFFFAOYSA-N","?","25","mean from 2","a1/thermodynamic","COOH","acidic",3.72
"14173","O=C(O)C1(=C(C(=CC=C1)C)C)","CC1=CC=CC(C(O)=O)=C1C","InChI=1S/C9H10O2/c1-6-4-3-5-8(7(6)2)9(10)11/h3-5H,1-2H3,(H,10,11)","RIZUCYSQUWMQLX-UHFFFAOYSA-N","?","24","mean from 5","a1/thermodynamic","C(=O)O-H","acidic",3.73
"10873","O=C(O)C1(=C(C(=O)N)C=CC=C1)","NC(=O)C1C=CC=CC=1C(O)=O","InChI=1S/C8H7NO3/c9-7(10)5-3-1-2-4-6(5)8(11)12/h1-4H,(H2,9,10)(H,11,12)","CYMRPDYINXWJFU-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",3.75
"14618","S(C1(=CC=C(C(C)(C)C)C=C1))CC(=O)O","CC(C)(C)C1=CC=C(C=C1)SC=C(O)O","InChI=1S/C12H16O2S/c1-12(2,3)9-4-6-10(7-5-9)15-8-11(13)14/h4-8,13-14H,1-3H3","GTOWZYWZJMDVAS-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",3.76
"17366","O=C(O)C(O)C","CC(O)=C(O)O","InChI=1S/C3H6O3/c1-2(4)3(5)6/h4-6H,1H3","MHOUIRNWGFLPHM-UHFFFAOYSA-N","?","22","mean from 10","a2/apparent","?","acidic",3.76
"10364","S(CC(=O)O)CCC","CCCSC=C(O)O","InChI=1S/C5H10O2S/c1-2-3-8-4-5(6)7/h4,6-7H,2-3H2,1H3","BDCYVDOXPPSLDP-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",3.77
"10538","[Se](C1(=CC(=CC=C1)C))CC(=O)O","CC1C=C(C=CC=1)[Se]C=C(O)O","InChI=1S/C9H10O2Se/c1-7-3-2-4-8(5-7)12-6-9(10)11/h2-6,10-11H,1H3","NFSWQDUVRBLWTL-UHFFFAOYSA-N","?","20","potentiometric","a1/apparent","COOH","acidic",3.78
"14172","O=C(O)C1(=C(C=CC=C1)CC)","CCC1C=CC=CC=1C(O)=O","InChI=1S/C9H10O2/c1-2-7-5-3-4-6-8(7)9(10)11/h3-6H,2H2,1H3,(H,10,11)","CGMMPMYKMDITEA-UHFFFAOYSA-N","?","25","potentiometric","a/thermodynamic","?","acidic",3.79
"15245","S(=O)(=O)(NC(=O)OCC1(=CC=C([N+](=O)[O-])C=C1))C2(=CC=C(C)C=C2)","CC1C=CC(=CC=1)S(=O)(=O)NC(=O)OCC1C=CC(=CC=1)[N+]([O-])=O","InChI=1S/C15H14N2O6S/c1-11-2-8-14(9-3-11)24(21,22)16-15(18)23-10-12-4-6-13(7-5-12)17(19)20/h2-9H,10H2,1H3,(H,16,18)","PBRUEVFZPYNWGS-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","NH","acidic",3.8
"11681","O=C1(NC(C(=O)O)CC1O)","OC1N=C(CC=1O)C(O)O","InChI=1S/C5H7NO4/c7-3-1-2(5(9)10)6-4(3)8/h5,7-10H,1H2","LTNUBJCVRXMJPY-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.8
"12588","S(CC(=O)O)CCCC","CCCCSC=C(O)O","InChI=1S/C6H12O2S/c1-2-3-4-9-5-6(7)8/h5,7-8H,2-4H2,1H3","BOTIKXJZDWKMPJ-UHFFFAOYSA-N","?","25","conductometric","apparent","?","acidic",3.81
"10997","[Br]C2(=CC(C1(=NN=NN1))=CC=C2)","BrC1=CC(=CC=C1)C1NN=NN=1","InChI=1S/C7H5BrN4/c8-6-3-1-2-5(4-6)7-9-11-12-10-7/h1-4H,(H,9,10,11,12)","UVKPUDRFBHSFJH-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","NH","acidic",3.82
"11413","IC1(=CC(C(=O)O)=CC=C1)","OC(=O)C1C=C(I)C=CC=1","InChI=1S/C7H5IO2/c8-6-3-1-2-5(4-6)7(9)10/h1-4H,(H,9,10)","KVBWBCRPWVKFQT-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","COOH","acidic",3.83
"14254","O=C(O)C1(=C(C=CC=C1)CO)","OC(=O)C1C=CC=CC=1CO","InChI=1S/C8H8O3/c9-5-6-3-1-2-4-7(6)8(10)11/h1-4,9H,5H2,(H,10,11)","MGMNPSAERQZUIM-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","CO2H","acidic",3.84
"17306","SC=1(OC=NN=1)","SC1=NN=CO1","InChI=1S/C2H2N2OS/c6-2-4-3-1-5-2/h1H,(H,4,6)","RUBRCWOFANAOTP-UHFFFAOYSA-N","?","25",,"a1/apparent","?","acidic",3.85
"13518","O=C(O)C1(=C(C=CC(=C1)OCC)C)","CC1C=CC(=CC=1C(O)=O)OCC","InChI=1S/C10H12O3/c1-3-13-8-5-4-7(2)9(6-8)10(11)12/h4-6H,3H2,1-2H3,(H,11,12)","UZZXWXJHPVZVFX-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",3.86
"10539","[Se](C1(=CC=C(C)C=C1))CC(=O)O","CC1C=CC(=CC=1)[Se]C=C(O)O","InChI=1S/C9H10O2Se/c1-7-2-4-8(5-3-7)12-6-9(10)11/h2-6,10-11H,1H3","YYYMDXKXBSRGJR-UHFFFAOYSA-N","?","24","mean from 2","a1/apparent","COOH","acidic",3.86
"16295","O=C(O)C1(C3(=C(OC2(=C1C=CC=C2))C=CC=C3))","OC(O)=C1C2C=CC=CC=2OC2C=CC=CC=21","InChI=1S/C14H10O3/c15-14(16)13-9-5-1-3-7-11(9)17-12-8-4-2-6-10(12)13/h1-8,15-16H","GWHRZPSTMJLUBB-UHFFFAOYSA-N","?","25",,"a1/apparent","COOH","acidic",3.89
"15530","S2(C1(=C(C=C(C(=O)O)C=C1)C=C2CN3(C=[NH+]C=C3)))","OC(=O)C1C=C2C=C(CN3C=NC=C3)SC2=CC=1","InChI=1S/C13H10N2O2S/c16-13(17)9-1-2-12-10(5-9)6-11(18-12)7-15-4-3-14-8-15/h1-6,8H,7H2,(H,16,17)","ANJKECNGKIVNCX-UHFFFAOYSA-N","?","25",,"a1/apparent","COOH","acidic",3.9
"14696","ClC1(=CC=C(NS(=O)(=O)C(F)(F)F)C=C1)","O=S(=O)(NC1C=CC(Cl)=CC=1)C(F)(F)F","InChI=1S/C7H5ClF3NO2S/c8-5-1-3-6(4-2-5)12-15(13,14)7(9,10)11/h1-4,12H","BBAZFSJXFYFJDS-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",3.9
"16725","O=C(O)C3(=CC1(=C(OC(=C1C)CN2(C=[NH+]C=C2))C=C3))","CC1=C(CN2C=NC=C2)OC2=CC=C(C=C21)C(O)=O","InChI=1S/C14H12N2O3/c1-9-11-6-10(14(17)18)2-3-12(11)19-13(9)7-16-5-4-15-8-16/h2-6,8H,7H2,1H3,(H,17,18)","XQVYIQZBDOGEHG-UHFFFAOYSA-N","?","25",,"a1/apparent","COOH","acidic",3.91
"11383","O=C(O)C1(=C(C=CC=C1)C)","CC1C=CC=CC=1C(O)=O","InChI=1S/C8H8O2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3,(H,9,10)","ZWLPBLYKEWSWPD-UHFFFAOYSA-N","?","25","mean from 9","a1/apparent","H(+)","acidic",3.92
"14803","O=C1(C4(=C(OC3(=C1C=C(OC2(OC(C(=O)O)C(O)C(C2O)O))C=C3))C=CC=C4O))","OC(O)=C1OC(OC2=CC3C(=O)C4=C(C=CC=C4O)OC=3C=C2)C(O)C(O)C1O","InChI=1S/C19H16O10/c20-9-2-1-3-11-12(9)13(21)8-6-7(4-5-10(8)28-11)27-19-16(24)14(22)15(23)17(29-19)18(25)26/h1-6,14-16,19-20,22-26H","VUSHZOKCARIPKV-UHFFFAOYSA-N","?","22","potentiometric","a/apparent","?","acidic",3.94
"15050","O=C(O)C2(=CC(OC1(=CC=CC=C1))=CC=C2)","OC(=O)C1=CC(=CC=C1)OC1C=CC=CC=1","InChI=1S/C13H10O3/c14-13(15)10-5-4-8-12(9-10)16-11-6-2-1-3-7-11/h1-9H,(H,14,15)","NXTDJHZGHOFSQG-UHFFFAOYSA-N","?","25","mean from 2","a1/thermodynamic","COOH","acidic",3.95
"17325","O=C(O)C=C=C","C=C=CC(O)=O","InChI=1S/C4H4O2/c1-2-3-4(5)6/h3H,1H2,(H,5,6)","BZYFSQTXMFJOEB-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",3.96
"14054","[Br]C2(=CC=1(N(O)N=NC=1C=C2))","ON1N=NC2C=CC(Br)=CC1=2","InChI=1S/C6H4BrN3O/c7-4-1-2-5-6(3-4)10(11)9-8-5/h1-3,11H","FBOGRWCUOSLQID-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","OH","acidic",3.97
"17709","O=C(O)CCC#N","N#CCC=C(O)O","InChI=1S/C4H5NO2/c5-3-1-2-4(6)7/h2,6-7H,1H2","RSTACTOODNDAHW-UHFFFAOYSA-N","?","25","mean from 2","apparent","?","acidic",3.98
"12187","O=C(O)CC(C#N)(C1(=CC=CC=C1))C","CC(C=C(O)O)(C#N)C1C=CC=CC=1","InChI=1S/C11H11NO2/c1-11(8-12,7-10(13)14)9-5-3-2-4-6-9/h2-7,13-14H,1H3","XFQQZKSOMGCHOR-UHFFFAOYSA-N","?","25","conductometric","a/apparent","?","acidic",3.99
"11414","IC1(=CC=C(C(=O)O)C=C1)","OC(=O)C1C=CC(I)=CC=1","InChI=1S/C7H5IO2/c8-6-3-1-5(2-4-6)7(9)10/h1-4H,(H,9,10)","GHICCUXQJBDNRN-UHFFFAOYSA-N","?","25","mean from 2","b1/apparent","COOH","acidic",3.99
"16097","S(=O)(=O)(NC1(=NON=C1C))C2(=CC=C(N)C=C2)","CC1=NON=C1NS(=O)(=O)C1C=CC(N)=CC=1","InChI=1S/C9H10N4O3S/c1-6-9(12-16-11-6)13-17(14,15)8-4-2-7(10)3-5-8/h2-5H,10H2,1H3,(H,12,13)","PPVUTYXZHCLELJ-UHFFFAOYSA-N","?",,"mean from 2","a/apparent","?","acidic",4.0
"15387","S(=O)(=O)(NC1(=CC=C(C(=O)O)C=C1))C2(=CC=C(N)C=C2)","NC1C=CC(=CC=1)S(=O)(=O)NC1C=CC(=CC=1)C(O)=O","InChI=1S/C13H12N2O4S/c14-10-3-7-12(8-4-10)20(18,19)15-11-5-1-9(2-6-11)13(16)17/h1-8,15H,14H2,(H,16,17)","WNLOVPITXSWKEZ-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.02
"10023","S1(C=C(C(=O)O)C=C1)","OC(=O)C1C=CSC=1","InChI=1S/C5H4O2S/c6-5(7)4-1-2-8-3-4/h1-3H,(H,6,7)","YNVOMSDITJMNET-UHFFFAOYSA-N","?","23","mean from 4","a1/apparent","COOH","acidic",4.03
"17633","O=C(O)C(O)(C)C","CC(C)(O)C(O)=O","InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)","BWLBGMIXKSTLSX-UHFFFAOYSA-N","?","18","potentiometric","apparent","?","acidic",4.04
"14257","O=C(O)C1(=C(OC)C=CC=C1)","COC1C=CC=CC=1C(O)=O","InChI=1S/C8H8O3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3,(H,9,10)","ILUJQPXNXACGAN-UHFFFAOYSA-N","?","24","mean from 8","a1/apparent","H(+)","acidic",4.05
"14242","O=C(O)C1(=CC(OC)=CC=C1)","COC1C=C(C=CC=1)C(O)=O","InChI=1S/C8H8O3/c1-11-7-4-2-3-6(5-7)8(9)10/h2-5H,1H3,(H,9,10)","XHQZJYCNDZAGLW-UHFFFAOYSA-N","?","24","mean from 8","a1/apparent","COOH","acidic",4.06
"12796","S1(C=C(CC(=O)O)C=C1)","OC(O)=CC1=CSC=C1","InChI=1S/C6H6O2S/c7-6(8)3-5-1-2-9-4-5/h1-4,7-8H","SBHLWDNTXLZOBI-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","?","acidic",4.07
"17615","PC(C(=O)O)CC","CCC(P)=C(O)O","InChI=1S/C4H9O2P/c1-2-3(7)4(5)6/h5-6H,2,7H2,1H3","JLXBCIKKQZIDPW-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",4.08
"10810","O=C(O)C1(=CC=C(CC#N)C=C1)","N#CCC1=CC=C(C=C1)C(O)=O","InChI=1S/C9H7NO2/c10-6-5-7-1-3-8(4-2-7)9(11)12/h1-4H,5H2,(H,11,12)","RSGBXCFAYHOKQZ-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","COO-H","acidic",4.09
"11167","O=C(O)C2(=CC1(=C(NC=C1)C=C2))","OC(=O)C1=CC2C=CNC=2C=C1","InChI=1S/C9H7NO2/c11-9(12)7-1-2-8-6(5-7)3-4-10-8/h1-5,10H,(H,11,12)","IENZCGNHSIMFJE-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","N-H","acidic",4.1
"11153","SC2(=CC=1(C(=[N+](C=CC=1)C)C=C2))","C[N+]1C=CC=C2C=C(S)C=CC=12","InChI=1S/C10H9NS/c1-11-6-2-3-8-7-9(12)4-5-10(8)11/h2-7H,1H3/p+1","FRVGVZIJVUMDBM-UHFFFAOYSA-O","?","20","mean from 2","a/apparent","?","acidic",4.12
"14200","ClCC1(=CC=C(C(=O)O)C=C1)","OC(=O)C1C=CC(CCl)=CC=1","InChI=1S/C8H7ClO2/c9-5-6-1-3-7(4-2-6)8(10)11/h1-4H,5H2,(H,10,11)","OITNBJHJJGMFBN-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","COO-H","acidic",4.13
"12307","O=C(O)CCC#CC#CCCCC[NH3+]","NCCCCC#CC#CCC=C(O)O","InChI=1S/C11H15NO2/c12-10-8-6-4-2-1-3-5-7-9-11(13)14/h9,13-14H,4,6-8,10,12H2","SISJIIDIWYGFIX-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","?","acidic",4.15
"16278","ClC1(=C(NN=C(C#N)C#N)C=CC(=C1)[N+](=O)[O-])","N#CC(C#N)N=NC1C=CC(=CC=1Cl)[N+]([O-])=O","InChI=1S/C9H4ClN5O2/c10-8-3-7(15(16)17)1-2-9(8)14-13-6(4-11)5-12/h1-3,6H","ZUDGKODXCIFNPR-UHFFFAOYSA-N","?","25","mean from 2","a1/apparent","?","acidic",4.15
"12836","O=C(O)C1(=C(CC1)CO)","OC(=O)C1CCC=1CO","InChI=1S/C6H8O3/c7-3-4-1-2-5(4)6(8)9/h7H,1-3H2,(H,8,9)","YVNYUMJZXHVFJD-UHFFFAOYSA-N","?","25",,"a1/apparent","CO2H","acidic",4.16
"10585","O=C(O)C1(=CC(OCC)=CC=C1)","CCOC1C=C(C=CC=1)C(O)=O","InChI=1S/C9H10O3/c1-2-12-8-5-3-4-7(6-8)9(10)11/h3-6H,2H2,1H3,(H,10,11)","DTFQMPQJMDEWKJ-UHFFFAOYSA-N","?","20","potentiometric","a1/thermodynamic","?","acidic",4.17
"11466","O=C(O)C1(O)(CCCCC1)","OC(=O)C1(O)CCCCC1","InChI=1S/C7H12O3/c8-6(9)7(10)4-2-1-3-5-7/h10H,1-5H2,(H,8,9)","BPOVRAAUERBWFK-UHFFFAOYSA-N","?","25","mean from 2","apparent","?","acidic",4.18
"10605","O=C(O)C1(=C(OCC)C=CC=C1)","CCOC1C=CC=CC=1C(O)=O","InChI=1S/C9H10O3/c1-2-12-8-6-4-3-5-7(8)9(10)11/h3-6H,2H2,1H3,(H,10,11)","XDZMPRGFOOFSBL-UHFFFAOYSA-N","?","20","mean from 2","a1/apparent","H(1+)","acidic",4.18
"12846","O=C(O)C1(C(C(=O)C)C1)","C=C(O)C1CC1=C(O)O","InChI=1S/C6H8O3/c1-3(7)4-2-5(4)6(8)9/h4,7-9H,1-2H2","FUQBYMIDTSPAOB-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",4.19
"13251","O=C(O)C2(=CC=1(C(=CC=CC=1)C=C2))","OC(=O)C1=CC2=CC=CC=C2C=C1","InChI=1S/C11H8O2/c12-11(13)10-6-5-8-3-1-2-4-9(8)7-10/h1-7H,(H,12,13)","UOBYKYZJUGYBDK-UHFFFAOYSA-N","?","25","mean from 3","a1/apparent","COOH","acidic",4.2
"17603","O=C(O)CCC#C","C#CCC=C(O)O","InChI=1S/C5H6O2/c1-2-3-4-5(6)7/h1,4,6-7H,3H2","QLYUZICHVSNXOD-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.2
"16976","O=[N+]([O-])C1(=NNC(=N1)OC2(=CC=CC=C2))","[O-][N+](=O)C1=NNC(=N1)OC1C=CC=CC=1","InChI=1S/C8H6N4O3/c13-12(14)7-9-8(11-10-7)15-6-4-2-1-3-5-6/h1-5H,(H,9,10,11)","DCTAOVYVHVJQKX-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","N-H","acidic",4.2
"16573","O=C(O)C(C2(=CC=C(C1(CCCCC1))C=C2))C(O)C","CC(O)C(C1=CC=C(C=C1)C1CCCCC1)=C(O)O","InChI=1S/C16H22O3/c1-11(17)15(16(18)19)14-9-7-13(8-10-14)12-5-3-2-4-6-12/h7-12,17-19H,2-6H2,1H3","CFRKGKQZGDUDLA-UHFFFAOYSA-N","?","25","mean from 2","a1/thermodynamic","?","acidic",4.21
"15822","O=C1(C(=C(O)C(CC=C(C)C)=C(C1(O)CC=C(C)C)O)C(=O)CC(C)C)","CC(C)=CCC1(O)C(=O)C(=C(O)C(CC=C(C)C)=C1O)C(O)=CC(C)C","InChI=1S/C21H30O5/c1-12(2)7-8-15-18(23)17(16(22)11-14(5)6)20(25)21(26,19(15)24)10-9-13(3)4/h7,9,11,14,22-24,26H,8,10H2,1-6H3","VTNCVRMZIVFPCY-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.22
"13300","O(C2(=CC=C(C1(=NN=NN1))C=C2))C","COC1C=CC(=CC=1)C1NN=NN=1","InChI=1S/C8H8N4O/c1-13-7-4-2-6(3-5-7)8-9-11-12-10-8/h2-5H,1H3,(H,9,10,11,12)","KZGGHPBTKGLWQL-UHFFFAOYSA-N","?","20","spectrophotometric","a1/apparent","NH","acidic",4.23
"13521","O=C(O)C1(=C(OC(C)C)C=CC=C1)","CC(C)OC1C=CC=CC=1C(O)=O","InChI=1S/C10H12O3/c1-7(2)13-9-6-4-3-5-8(9)10(11)12/h3-7H,1-2H3,(H,11,12)","WWPLDSOFBMZGIJ-UHFFFAOYSA-N","?","20","potentiometric","thermodynamic","?","acidic",4.24
"16375","O=C(O)C(C2(=CC=C(C1(=CC=CC=C1))C=C2))C(O)C3(=CC=C(C)C=C3)","CC1C=CC(=CC=1)C(O)C(C1C=CC(=CC=1)C1C=CC=CC=1)=C(O)O","InChI=1S/C22H20O3/c1-15-7-9-19(10-8-15)21(23)20(22(24)25)18-13-11-17(12-14-18)16-5-3-2-4-6-16/h2-14,21,23-25H,1H3","KKNHMYNQSGGOEI-UHFFFAOYSA-N","?","25","mean from 2","a1/thermodynamic","?","acidic",4.24
"12101","O=C(O)C1(=CC(OCCCC)=CC=C1)","CCCCOC1C=C(C=CC=1)C(O)=O","InChI=1S/C11H14O3/c1-2-3-7-14-10-6-4-5-9(8-10)11(12)13/h4-6,8H,2-3,7H2,1H3,(H,12,13)","DNGXQBZMSWQUKS-UHFFFAOYSA-N","?","20","potentiometric","thermodynamic","?","acidic",4.25
"11405","S1(C(=CC=C1)C=CC(=O)O)","OC(=O)C=CC1=CC=CS1","InChI=1S/C7H6O2S/c8-7(9)4-3-6-2-1-5-10-6/h1-5H,(H,8,9)","KKMZQOIASVGJQE-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","?","acidic",4.25
"10527","O=C(O)C1(=CC(=CC=C1)C(C)C)","CC(C)C1C=C(C=CC=1)C(O)=O","InChI=1S/C10H12O2/c1-7(2)8-4-3-5-9(6-8)10(11)12/h3-7H,1-2H3,(H,11,12)","DLYVSJDCQZVKMD-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","?","acidic",4.27
"10945","O=C(O)C1(=CC(=CC=C1)C2(CC2))","OC(=O)C1=CC(=CC=C1)C1CC1","InChI=1S/C10H10O2/c11-10(12)9-3-1-2-8(6-9)7-4-5-7/h1-3,6-7H,4-5H2,(H,11,12)","RQRAQQYDNSRVRK-UHFFFAOYSA-N","?","25","potentiometric","a1/apparent","?","acidic",4.28
"11378","O=C(O)C1(=CC(=CC=C1)C)","CC1C=C(C=CC=1)C(O)=O","InChI=1S/C8H8O2/c1-6-3-2-4-7(5-6)8(9)10/h2-5H,1H3,(H,9,10)","GPSDUZXPYCFOSQ-UHFFFAOYSA-N","?","24","mean from 7","a1/apparent","COOH","acidic",4.28
"11467","O=C(O)C=CC=1(OC=CC=1)","OC(=O)C=CC1=CC=CO1","InChI=1S/C7H6O3/c8-7(9)4-3-6-2-1-5-10-6/h1-5H,(H,8,9)","ZCJLOOJRNPHKAV-UHFFFAOYSA-N","?","25",,"a1/thermodynamic","?","acidic",4.29
"11881","S=C(S)N(C(C)C)C(C)C","CC(C)N(C(C)C)C(S)=S","InChI=1S/C7H15NS2/c1-5(2)8(6(3)4)7(9)10/h5-6H,1-4H3,(H,9,10)","GWXMDJKGVWQLBZ-UHFFFAOYSA-N","?","23",,"a1/apparent","S-H","acidic",4.3
"11464","O=C(O)C1(=C(CC1)COC)","COCC1CCC=1C(O)=O","InChI=1S/C7H10O3/c1-10-4-5-2-3-6(5)7(8)9/h2-4H2,1H3,(H,8,9)","CVDMMBBFIHXZFU-UHFFFAOYSA-N","?","25",,"a1/apparent","CO2H","acidic",4.31
"14532","O[N+](C1(=CC=C(C)C=C1))(C)C","CC1C=CC(=CC=1)[N+](C)(C)O","InChI=1S/C9H14NO/c1-8-4-6-9(7-5-8)10(2,3)11/h4-7,11H,1-3H3/q+1","DXJCUMCUHXIASQ-UHFFFAOYSA-N","?","20","potentiometric","a/thermodynamic","?","acidic",4.32
"10027","S1(CC(=O)CC(C1)=O)","OC1CSCC(=O)C=1","InChI=1S/C5H6O2S/c6-4-1-5(7)3-8-2-4/h1,6H,2-3H2","IUBFJMYXAFBSOU-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",4.34
"10237","O=C(O)C=1(NC=CC=1)","OC(=O)C1=CC=CN1","InChI=1S/C5H5NO2/c7-5(8)4-2-1-3-6-4/h1-3,6H,(H,7,8)","WRHZVMBBRYBTKZ-UHFFFAOYSA-N","?","20","mean from 5","a1/thermodynamic","?","acidic",4.35
"13554","O=C1(NCC(=O)NC1CCC(=O)O)","OC(O)=CCC1=NC(O)=CNC1O","InChI=1S/C7H10N2O4/c10-5-3-8-7(13)4(9-5)1-2-6(11)12/h2-3,7-8,10-13H,1H2","YSJXJGNZACLPSG-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.36
"10595","O=C(O)CC1(=CC=C(OC)C=C1)","COC1C=CC(C=C(O)O)=CC=1","InChI=1S/C9H10O3/c1-12-8-4-2-7(3-5-8)6-9(10)11/h2-6,10-11H,1H3","XSRPSDLUOOSLHM-UHFFFAOYSA-N","?","25","conductometric","a1/thermodynamic","?","acidic",4.36
"13516","O=C(O)C=CC1(=CC(OC)=CC=C1)","COC1C=C(C=CC=1)C=CC(O)=O","InChI=1S/C10H10O3/c1-13-9-4-2-3-8(7-9)5-6-10(11)12/h2-7H,1H3,(H,11,12)","LZPNXAULYJPXEH-UHFFFAOYSA-N","?","25","conductometric","1/thermodynamic","?","acidic",4.38
"11478","O=C(O)CC1(OCCCC1)","OC(O)=CC1CCCCO1","InChI=1S/C7H12O3/c8-7(9)5-6-3-1-2-4-10-6/h5-6,8-9H,1-4H2","IVCNSUOIXJZBNT-UHFFFAOYSA-N","?","25","potentiometric","a/apparent","?","acidic",4.39
"12203","O=C(O)C([NH2+]C1(=CC=CC=C1))C(C)C","CC(C)C(=NC1C=CC=CC=1)C(O)O","InChI=1S/C11H15NO2/c1-8(2)10(11(13)14)12-9-6-4-3-5-7-9/h3-8,11,13-14H,1-2H3","QNRNUOYGPHKBND-UHFFFAOYSA-N","?","22","potentiometric","a2/apparent","COOH","acidic",4.4
"16096","S(=O)(=O)(NC1(=NOC(=N1)C))C2(=CC=C(N)C=C2)","CC1=NC(NS(=O)(=O)C2C=CC(N)=CC=2)=NO1","InChI=1S/C9H10N4O3S/c1-6-11-9(12-16-6)13-17(14,15)8-4-2-7(10)3-5-8/h2-5H,10H2,1H3,(H,12,13)","ASWFWIACWHAFNP-UHFFFAOYSA-N","?",,"potentiometric","a/apparent","?","acidic",4.4
"10594","O=C(O)C=CC1(=CC(O)=CC=C1)","OC1C=C(C=CC=1)C=CC(O)=O","InChI=1S/C9H8O3/c10-8-3-1-2-7(6-8)4-5-9(11)12/h1-6,10H,(H,11,12)","KKSDGJDHHZEWEP-UHFFFAOYSA-N","?","25","conductometric","1/thermodynamic","?","acidic",4.4
"10520","O=C(O)C=CC1(=CC(=CC=C1)C)","CC1C=C(C=CC=1)C=CC(O)=O","InChI=1S/C10H10O2/c1-8-3-2-4-9(7-8)5-6-10(11)12/h2-7H,1H3,(H,11,12)","JZINNAKNHHQBOS-UHFFFAOYSA-N","?","25",,"apparent","?","acidic",4.44
